class,text
1,"Cute, small phone. Large, colorful screen. Good speakerphone. Easily fits into small purse or pocket."
1,"Cute, inexpensive. Large, colorful screen. Good speakerphone. Easily fits into small envelope or pocket."
1,"Cute, sturdy phone. Large, colorful screen. Good speakerphone. Cons Easily fits into small purse or pocket."
0,"Poor reception, mirror blinds you when light hits it."
0,"Poor reception, a mirror blinds you when light hits it."
0,"Poor reception, mirror blinds in you when light hits it."
1,Affordable
1,Edit
1,Print
1,"12 ppm, 600x 600 resolution, AFFORDABLE!"
1,"12 ppm, 600x 600 ppm, AFFORDABLE!"
1,"12 ppm, roughly 600x 600 resolution, AFFORDABLE!"
1,Cheap
1,Share
1,comments
1,Lightweight&amp;#13;&amp;#10;Good value&amp;#13;&amp;#10;Ultra fun
1,Lightweight&amp;#13;&amp;#10;Good value&light amp;#13;&amp;#10;Ultra fun
1,Lightweight&amp;#13;&amp;#10;Good value&st amp;#13;&amp;#10;Ultra fun
1,"Big color screen, decent battery life, cool look."
1,"Custom color screen, decent battery life, cool look."
1,"beautiful color screen, decent battery life, cool look."
1,"price, prints, features"
1,"price, prints, and features"
1,"price, specs, features"
0,Color not as good with cheap paper. Inconsistent handling of odd-sized paper.
0,Color not as good with unusually cheap paper. Inconsistent handling of odd-sized paper.
0,Color not so as good with cheap paper. Inconsistent handling of odd-sized paper.
0,"Pathetic Keyboard lock, lousy battery life, vulnerable antenna, no vibrator."
0,"Pathetic Keyboard lock, lousy battery life, dead antenna, no compass."
0,"Pathetic Keyboard lock, lousy battery life, incredibly vulnerable antenna, no vibrator."
0,"nod LCD screen, drivers can conflict."
0,"nod LCD screen, graphics can conflict."
0,"nod oku LCD screen, drivers can conflict."
1,"Compact, sturdy, vibrate mode"
1,"Compact, sturdy, vibrate condom"
1,"Compact, sturdy, vibrate material"
1,price and 8 megs of memory
1,price and subtract 8 megs of memory
1,price cards and 8 megs of memory
1,Best camera for the price
1,Best camera for the US
1,Best footwear for the price
1,"tiny size, incredible loading/saving speed, ""roomy"" built-in memory."
1,"tiny size, incredible loading/saving speed, ""killer"" memory."
1,"tiny storage, incredible loading/saving speed, ""roomy"" built-in memory."
0,Expensive ink.
0,Expensive adhesive ink.
0,Gray ink.
1,Easy to use. 
1,Easy to navigate use. 
1,ready to use. 
