class,text
1,"Easy to use, good interface&amp;#13;&amp;#10;great ""gadget"" appeal&amp;#13;&amp;#10;"
1,"Easy to use, good interface;#13;&amp;#10; great called ""gadget"";#13;&amp;#10;"
1,"Easy to use, good interface;#13;&amp;#10; widely labeled ""gadget"";#13;&amp;#10;"
1,"Easy to use, good interface;#13;&amp;#10;great name ""gadget""&amp;#13;&amp;#10;"
1,"Use server, good interface;#13;&amp;#10; big gadget;#13;&amp;#10;"
0,none i have found
0,No one I could find.
0,No results found for this product
0,none found
0,none i have found
1,Easy and trouble-free
1,Easy and inopportune
1,Easy and trouble-free
1,Easy and trouble-free
1,Liquid and easy problems
1,$99 price tag for a printer that has comes highly recommended.
1,Price $99 from a printer that is highly recommended.
1,Price tag $99 for a printer that is highly recommended.
1,Prices $99 per printer that has been replaced.
1,Save the $99 tag for a highly recommended printer.
0,"Accessories are mostly proprietary to Sony  flash, battery and lens covers, Shutter Speed"
0,"Accesses are configured for Sony flash back, battery port and lens, speed of altitude"
0,"Accessories are Sony flash, battery and slow, shutter speed"
0,"Accessories are Sony's predominant flash property, battery and slow, speed"
0,"Sign Sony in flash properties, packages and battery lenses"
1,"Handles well, attractive, both seats recline (although not fully), light compared to other doubles"
1,"Drives well, attractive, both sècias tilted (but not complete), light compared to other times"
1,"Good handling, attractive, both reclined (month if not complete), light compared to other times"
1,"Good, attractive, with the two sets tilted (but not completely), light compared to other doubles"
1,"Stay well, attractive, sitting both places not complete, light compared to other doubles."
1,Great photo prints
1,Great impressions of photos
1,Great photographic impressions.
1,Large photographic impressions
1,Print big photo
1,"great photos, good price"
1,"Great picture, good price."
1,"excellent photo, good price"
1,"great photos, good price"
1,"Small, 3X Optical/9X digital zoom, Quicktime Movie mode, USB, 2.1 Megapixel"
1,"3X/9X large digital optic miniscule, fast film mode, USB, 2.1 megapixels"
1,"Big 3X/9X miniscule optic digital, fast film mode, USB, 2.1 megapixels"
1,"Digital amplifier 3X Optical/9X, fast film mode, USB, 2.1 megapixels"
1,"Mini, digital zoom 3X Optical/9X, fast film mode, USB, 2.1 megapixel"
0,Hidden costs
0,Hidden Costs
0,Hidden cost
0,Hidden costs
0,Hidden costs
0,"resolution only goes up to 640x480, only handles 8mg smartmedia cards"
0,"640x480 resolution sole, handles only 8 mg smart multimedia cards"
0,"Resolution only in 640x480, handles only 8 mg smart multimedia cards"
0,Sun resolution at 640x480.8 mg intelligent multimedia cards administered by solum
0,"the resolution only goes to 640x480, only handles 8 mg of smart multimedia cards"
0,No USB cable included
0,No USB cable included
0,No USB cable included
0,No USB cable included.
0,Speakerphone quality and volume control could be better
0,Quality of loudspeakers and volume control can be better
0,Quality of speaker and volume control can be better
0,The quality of the speaker and volume control can be better
0,The quality of the speaker and volume control could be better.
0,None
0,None
0,None
1,Ease of general use; compact size; good quality pictures for the price
1,Easy general use; compact size; good quality photos by price
1,Easy to use in general; compact size; good quality photo price
1,Easy to use; compact size; good quality price photos
1,general ease of use; compact size; good quality photos for price
0,Adding paper could be easier
0,Paper adjuvant can be easier
0,Paper adjuvant can be easy
0,Paper adjuvant could be easier
0,You can set the card adjuvant
0,"Poor reception, mirror blinds you when light hits it."
0,"A bad reception, the mirror blinds you when the light comes in."
0,"Click, big one."
0,"Small reception, the mirror hides it when the light hits it."
0,"Small reception, the mirror hides you when the light hits you."
0,"Paper feed, noise, printer driver"
0,"Paper Power, Rumors, Printer Controller"
0,"Paper flow, Ruí, printer controller"
0,"Paper pages, ruminant, printer controller"
0,"Paper supply, noise, printer controller"
1,Exellent quality pictures
1,Excent quality images
1,Exculturative quality images
1,High-quality images
1,Images of exculturative quality
0,bad reception
0,Bad reception
0,Incorrect reception
0,bad reception
0,suitcase reception
1,"ease of use, fast B/W prints, small driver footprint"
1,"Easy to use, fast B/W, minimum driver print"
1,"Easy to use, fast printing B/W, tiny drivers"
1,"Easy to use, quick B/W tabs, less controlling tabs"
1,"Easy to use, quick printing of B/W, printing of small drivers"
1,Customization.
1,Customization.
1,Customization.
1,Customizing.
1,Person.
1,"Very good print quality for text, graphics and photos."
1,"Print selected selection, graphs and pages."
1,"Very good print quality for text, graphics and photos."
1,"Very good print quality for text, graphics and photos."
0,not very many
0,Don't trip.
0,Not too much.
0,not many
0,not very many
0,clip that holds stroller closed is tough.
0,It's hard to see that he's in the car.
0,The clip I had on the block is hard.
0,The clip that keeps the cart closed is difficult.
0,The clip that supports the closed car is hard.
1,Superior print quality on both plain and coated material. Quality construction. Quiet operation. Excellent customer service over phone and company web site. Prints on both sides of paper  automatically. 
1,High quality company in pure material and retina. High quality company acquired. Silence. Excellent search service for positioning of web phones and websites. Automatic company with paper format.
1,"High quality company in soft and coated materials, built quality, silent operation, great customer service for the mobile and web telephony company, automatic company on both sides of the paper."
1,High quality company in soft and secret materials. Quality construction. Silent operation. Excellent customer service for telephony and corporate locations. Automatic printing lat paper.
1,High quality steel in linen and covered material. Quality. Silent operation. Excellent service for telephones and steel web customers.
0,Accessories hard to find
0,Accessories hard to find
0,Difficult to find absences
0,Difficult-to-find accessories
0,Hard to find accessories.
1,"Package, AA batteries, Small SmartMedia, LOW light!, Auto everything."
1,"Package, AA batteries, small smart medium, LIGHT!, car all."
1,"Package, AA battery, Small SmartMedia, LLOW Ilum!, Auto omnibus."
1,"Package, AA battery, semi smart small, slow light!, Auto all."
1,"Patch, AA batteries, small smart media, low light!, Autotot."
1,"Great image quality, good text quality, fairly speedy"
1,"Great image quality, good text quality, fairly speedy"
1,"Great image quality, good text quality, quite fast"
1,"Great image quality, good text quality, very fast"
1,"High image quality, good text quality, fast enough"
1,"Features, crystal-clear reception, tv-like screen, clarity, it's like having a phone, Gameboy, PDA in one!"
